gsName,gsGene,gsRange,gsSource,gsCitation
iCMS2_Up,ALKBH3,CRC,iCMS,PMID35773407
iCMS2_Up,CTSH,CRC,iCMS,PMID35773407
iCMS2_Up,CXCL3,CRC,iCMS,PMID35773407
iCMS2_Up,SUPT20H,CRC,iCMS,PMID35773407
iCMS2_Down,GBA2,CRC,iCMS,PMID35773407
iCMS2_Down,IL18,CRC,iCMS,PMID35773407
iCMS2_Down,FA2H,CRC,iCMS,PMID35773407
iCMS2_Down,TP53I3,CRC,iCMS,PMID35773407
iCMS2_Down,BAIAP2L2,CRC,iCMS,PMID35773407
iCMS2_Down,NPTN,CRC,iCMS,PMID35773407
iCMS2_Down,PPP2CB,CRC,iCMS,PMID35773407
iCMS2_Down,STXBP5,CRC,iCMS,PMID35773407
iCMS2_Down,LAMA3,CRC,iCMS,PMID35773407
iCMS2_Down,TRIP11,CRC,iCMS,PMID35773407
iCMS2_Down,CCNG2,CRC,iCMS,PMID35773407
iCMS2_Down,HIPK1,CRC,iCMS,PMID35773407
iCMS2_Down,PPP1R12B,CRC,iCMS,PMID35773407
iCMS2_Down,UGDH,CRC,iCMS,PMID35773407
iCMS2_Down,NUMB,CRC,iCMS,PMID35773407
iCMS2_Down,FLII,CRC,iCMS,PMID35773407
iCMS2_Down,PDLIM5,CRC,iCMS,PMID35773407
iCMS2_Down,ZNF24,CRC,iCMS,PMID35773407
iCMS2_Down,ACADS,CRC,iCMS,PMID35773407
iCMS2_Down,ARSA,CRC,iCMS,PMID35773407
iCMS2_Down,ATP8A1,CRC,iCMS,PMID35773407
iCMS2_Down,COPG1,CRC,iCMS,PMID35773407
iCMS2_Down,TLN2,CRC,iCMS,PMID35773407
iCMS2_Down,SMAD4,CRC,iCMS,PMID35773407
iCMS2_Down,RNF19B,CRC,iCMS,PMID35773407
iCMS2_Down,ALDH6A1,CRC,iCMS,PMID35773407
iCMS2_Down,ATP5F1A,CRC,iCMS,PMID35773407
iCMS2_Down,VAPA,CRC,iCMS,PMID35773407
iCMS2_Down,PCM1,CRC,iCMS,PMID35773407
iCMS2_Down,RNASE1,CRC,iCMS,PMID35773407
iCMS2_Down,ALDOB,CRC,iCMS,PMID35773407
iCMS2_Down,RIOK3,CRC,iCMS,PMID35773407
iCMS2_Down,LMAN1,CRC,iCMS,PMID35773407
iCMS2_Down,LRP10,CRC,iCMS,PMID35773407
iCMS2_Down,NDRG2,CRC,iCMS,PMID35773407
iCMS2_Down,NAA38,CRC,iCMS,PMID35773407
iCMS2_Down,TFF3,CRC,iCMS,PMID35773407
iCMS2_Down,ACER3,CRC,iCMS,PMID35773407
iCMS2_Down,KIAA1522,CRC,iCMS,PMID35773407
iCMS2_Down,SHROOM3,CRC,iCMS,PMID35773407
iCMS2_Down,PLA2G10,CRC,iCMS,PMID35773407
iCMS2_Down,CCAR2,CRC,iCMS,PMID35773407
iCMS2_Down,TOR4A,CRC,iCMS,PMID35773407
iCMS2_Down,CASC4,CRC,iCMS,PMID35773407
iCMS2_Down,HES4,CRC,iCMS,PMID35773407
iCMS2_Down,MPDU1,CRC,iCMS,PMID35773407
iCMS2_Down,RHOBTB3,CRC,iCMS,PMID35773407
iCMS2_Down,RNF138,CRC,iCMS,PMID35773407
iCMS2_Down,CHCHD10,CRC,iCMS,PMID35773407
iCMS2_Down,MFHAS1,CRC,iCMS,PMID35773407
iCMS2_Down,FOXP1,CRC,iCMS,PMID35773407
iCMS2_Down,VILL,CRC,iCMS,PMID35773407
iCMS2_Down,AKAP13,CRC,iCMS,PMID35773407
iCMS2_Down,LGR4,CRC,iCMS,PMID35773407
iCMS2_Down,PTPN18,CRC,iCMS,PMID35773407
iCMS2_Down,GOLM1,CRC,iCMS,PMID35773407
iCMS2_Down,AKT1,CRC,iCMS,PMID35773407
iCMS2_Down,POLD3,CRC,iCMS,PMID35773407
iCMS2_Down,ABO,CRC,iCMS,PMID35773407
iCMS2_Down,TENT5A,CRC,iCMS,PMID35773407
iCMS2_Down,LMNA,CRC,iCMS,PMID35773407
iCMS2_Down,VAMP2,CRC,iCMS,PMID35773407
iCMS2_Down,CASZ1,CRC,iCMS,PMID35773407
iCMS2_Down,ASAP2,CRC,iCMS,PMID35773407
iCMS2_Down,PPP3CA,CRC,iCMS,PMID35773407
iCMS2_Down,TMED7,CRC,iCMS,PMID35773407
iCMS2_Down,FBXW5,CRC,iCMS,PMID35773407
iCMS2_Down,GNAQ,CRC,iCMS,PMID35773407
iCMS2_Down,RCOR1,CRC,iCMS,PMID35773407
iCMS2_Down,AP001816.1,CRC,iCMS,PMID35773407
iCMS2_Down,DIP2A,CRC,iCMS,PMID35773407
iCMS2_Down,RNF11,CRC,iCMS,PMID35773407
iCMS2_Down,P2RX4,CRC,iCMS,PMID35773407
iCMS2_Down,NDUFV2,CRC,iCMS,PMID35773407
iCMS2_Down,NBL1,CRC,iCMS,PMID35773407
iCMS2_Down,IER3IP1,CRC,iCMS,PMID35773407
iCMS2_Down,ERGIC1,CRC,iCMS,PMID35773407
iCMS2_Down,CARD16,CRC,iCMS,PMID35773407
iCMS2_Down,PADI2,CRC,iCMS,PMID35773407
iCMS2_Down,GPRIN3,CRC,iCMS,PMID35773407
iCMS2_Down,PTPRF,CRC,iCMS,PMID35773407
iCMS2_Down,CXXC1,CRC,iCMS,PMID35773407
iCMS2_Down,GSTZ1,CRC,iCMS,PMID35773407
iCMS2_Down,FFAR4,CRC,iCMS,PMID35773407
iCMS2_Down,SCP2,CRC,iCMS,PMID35773407
iCMS2_Down,MYO5C,CRC,iCMS,PMID35773407
iCMS2_Down,DHRS1,CRC,iCMS,PMID35773407
iCMS2_Down,SLC9A1,CRC,iCMS,PMID35773407
iCMS2_Down,GSKIP,CRC,iCMS,PMID35773407
iCMS2_Down,CRACR2B,CRC,iCMS,PMID35773407
iCMS2_Down,CANT1,CRC,iCMS,PMID35773407
iCMS2_Down,GSR,CRC,iCMS,PMID35773407
iCMS2_Down,SCNN1A,CRC,iCMS,PMID35773407
iCMS2_Down,SMPDL3A,CRC,iCMS,PMID35773407
iCMS2_Down,PTGFRN,CRC,iCMS,PMID35773407
iCMS2_Down,SPRED1,CRC,iCMS,PMID35773407
iCMS2_Down,MBP,CRC,iCMS,PMID35773407
iCMS2_Down,CLSTN1,CRC,iCMS,PMID35773407
iCMS2_Down,BTBD6,CRC,iCMS,PMID35773407
iCMS2_Down,GPT,CRC,iCMS,PMID35773407
iCMS2_Down,STXBP6,CRC,iCMS,PMID35773407
iCMS2_Down,TUBB2A,CRC,iCMS,PMID35773407
iCMS2_Down,MPPE1,CRC,iCMS,PMID35773407
iCMS2_Down,TMEM30B,CRC,iCMS,PMID35773407
iCMS2_Down,LMF2,CRC,iCMS,PMID35773407
iCMS2_Down,PQLC1,CRC,iCMS,PMID35773407
iCMS2_Down,TMED10,CRC,iCMS,PMID35773407
iCMS2_Down,AHNAK,CRC,iCMS,PMID35773407
iCMS2_Down,NUDT8,CRC,iCMS,PMID35773407
iCMS2_Down,MCU,CRC,iCMS,PMID35773407
iCMS2_Down,C18orf32,CRC,iCMS,PMID35773407
iCMS2_Down,SLC28A2,CRC,iCMS,PMID35773407
iCMS2_Down,DMBT1,CRC,iCMS,PMID35773407
iCMS2_Down,PDE4DIP,CRC,iCMS,PMID35773407
iCMS2_Down,NEU4,CRC,iCMS,PMID35773407
iCMS2_Down,TNIK,CRC,iCMS,PMID35773407
iCMS2_Down,KIAA1468,CRC,iCMS,PMID35773407
iCMS2_Down,MIA2,CRC,iCMS,PMID35773407
iCMS2_Down,FRMD4B,CRC,iCMS,PMID35773407
iCMS2_Down,UNC13B,CRC,iCMS,PMID35773407
iCMS2_Down,SLC22A23,CRC,iCMS,PMID35773407
iCMS2_Down,HIPK2,CRC,iCMS,PMID35773407
iCMS2_Down,NEO1,CRC,iCMS,PMID35773407
iCMS2_Down,IMPACT,CRC,iCMS,PMID35773407
iCMS2_Down,IMPA2,CRC,iCMS,PMID35773407
iCMS2_Down,IQGAP2,CRC,iCMS,PMID35773407
iCMS2_Down,DGLUCY,CRC,iCMS,PMID35773407
iCMS2_Down,FOXA3,CRC,iCMS,PMID35773407
iCMS2_Down,GSDMB,CRC,iCMS,PMID35773407
iCMS2_Down,EDEM3,CRC,iCMS,PMID35773407
iCMS2_Down,RASD1,CRC,iCMS,PMID35773407
iCMS2_Down,CKAP4,CRC,iCMS,PMID35773407
iCMS2_Down,CAMK2D,CRC,iCMS,PMID35773407
iCMS2_Down,TCIRG1,CRC,iCMS,PMID35773407
iCMS2_Down,SOCS6,CRC,iCMS,PMID35773407
iCMS2_Down,TCEA3,CRC,iCMS,PMID35773407
iCMS2_Down,UGT8,CRC,iCMS,PMID35773407
iCMS2_Down,S100A14,CRC,iCMS,PMID35773407
iCMS2_Down,SLC9A2,CRC,iCMS,PMID35773407
iCMS2_Down,SLC25A37,CRC,iCMS,PMID35773407
