gsName,gsGene,gsRange,gsSource,gsCitation
HousekeepingGenes,AKAP10,,HRTAtlas,PMID32663312
HousekeepingGenes,LRRC59,,HRTAtlas,PMID32663312
HousekeepingGenes,TNFAIP1,,HRTAtlas,PMID32663312
HousekeepingGenes,FRG1,,HRTAtlas,PMID32663312
HousekeepingGenes,PRPF19,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS13,,HRTAtlas,PMID32663312
HousekeepingGenes,SART3,,HRTAtlas,PMID32663312
HousekeepingGenes,PRDM4,,HRTAtlas,PMID32663312
HousekeepingGenes,KCTD10,,HRTAtlas,PMID32663312
HousekeepingGenes,MLEC,,HRTAtlas,PMID32663312
HousekeepingGenes,CSRNP2,,HRTAtlas,PMID32663312
HousekeepingGenes,ARPC3,,HRTAtlas,PMID32663312
HousekeepingGenes,GPN3,,HRTAtlas,PMID32663312
HousekeepingGenes,CDKN1B,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPL51,,HRTAtlas,PMID32663312
HousekeepingGenes,GAPDH,,HRTAtlas,PMID32663312
HousekeepingGenes,C12orf57,,HRTAtlas,PMID32663312
HousekeepingGenes,CMAS,,HRTAtlas,PMID32663312
HousekeepingGenes,RAB35,,HRTAtlas,PMID32663312
HousekeepingGenes,COX6A1,,HRTAtlas,PMID32663312
HousekeepingGenes,SRSF9,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM14C,,HRTAtlas,PMID32663312
HousekeepingGenes,HINT3,,HRTAtlas,PMID32663312
HousekeepingGenes,STK38,,HRTAtlas,PMID32663312
HousekeepingGenes,MCM3,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS12,,HRTAtlas,PMID32663312
HousekeepingGenes,SNX3,,HRTAtlas,PMID32663312
HousekeepingGenes,DNPH1,,HRTAtlas,PMID32663312
HousekeepingGenes,EXOC2,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM30A,,HRTAtlas,PMID32663312
HousekeepingGenes,MTREX,,HRTAtlas,PMID32663312
HousekeepingGenes,TENT4A,,HRTAtlas,PMID32663312
HousekeepingGenes,DAP,,HRTAtlas,PMID32663312
HousekeepingGenes,TTC1,,HRTAtlas,PMID32663312
HousekeepingGenes,C5orf15,,HRTAtlas,PMID32663312
HousekeepingGenes,FAM162A,,HRTAtlas,PMID32663312
HousekeepingGenes,TUSC2,,HRTAtlas,PMID32663312
HousekeepingGenes,RRP9,,HRTAtlas,PMID32663312
HousekeepingGenes,EIF1B,,HRTAtlas,PMID32663312
HousekeepingGenes,WDFY1,,HRTAtlas,PMID32663312
HousekeepingGenes,DDX1,,HRTAtlas,PMID32663312
HousekeepingGenes,TMSB10,,HRTAtlas,PMID32663312
HousekeepingGenes,INO80B,,HRTAtlas,PMID32663312
HousekeepingGenes,SF3B6,,HRTAtlas,PMID32663312
HousekeepingGenes,NRBP1,,HRTAtlas,PMID32663312
HousekeepingGenes,SNX17,,HRTAtlas,PMID32663312
HousekeepingGenes,RPS15,,HRTAtlas,PMID32663312
HousekeepingGenes,HSPE1,,HRTAtlas,PMID32663312
HousekeepingGenes,GORASP2,,HRTAtlas,PMID32663312
HousekeepingGenes,CEBPZ,,HRTAtlas,PMID32663312
HousekeepingGenes,COX7A2L,,HRTAtlas,PMID32663312
HousekeepingGenes,ENO1,,HRTAtlas,PMID32663312
HousekeepingGenes,SARS,,HRTAtlas,PMID32663312
HousekeepingGenes,TMEM59,,HRTAtlas,PMID32663312
HousekeepingGenes,RPL22,,HRTAtlas,PMID32663312
HousekeepingGenes,MFN2,,HRTAtlas,PMID32663312
HousekeepingGenes,MIIP,,HRTAtlas,PMID32663312
HousekeepingGenes,AKR7A2,,HRTAtlas,PMID32663312
HousekeepingGenes,EBNA1BP2,,HRTAtlas,PMID32663312
HousekeepingGenes,ATP6V0B,,HRTAtlas,PMID32663312
HousekeepingGenes,SYF2,,HRTAtlas,PMID32663312
HousekeepingGenes,CTSD,,HRTAtlas,PMID32663312
HousekeepingGenes,EEF1B2,,HRTAtlas,PMID32663312
HousekeepingGenes,MED28,,HRTAtlas,PMID32663312
HousekeepingGenes,MYL12B,,HRTAtlas,PMID32663312
HousekeepingGenes,RPN2,,HRTAtlas,PMID32663312
HousekeepingGenes,CCNI,,HRTAtlas,PMID32663312
HousekeepingGenes,NDUFB3,,HRTAtlas,PMID32663312
HousekeepingGenes,YWHAQ,,HRTAtlas,PMID32663312
HousekeepingGenes,NPC2,,HRTAtlas,PMID32663312
HousekeepingGenes,IRF2BPL,,HRTAtlas,PMID32663312
HousekeepingGenes,FAM98A,,HRTAtlas,PMID32663312
HousekeepingGenes,PANK3,,HRTAtlas,PMID32663312
HousekeepingGenes,PDZD11,,HRTAtlas,PMID32663312
HousekeepingGenes,UFM1,,HRTAtlas,PMID32663312
HousekeepingGenes,FAM53C,,HRTAtlas,PMID32663312
HousekeepingGenes,SERP1,,HRTAtlas,PMID32663312
HousekeepingGenes,NFYB,,HRTAtlas,PMID32663312
HousekeepingGenes,WASHC3,,HRTAtlas,PMID32663312
HousekeepingGenes,TARDBP,,HRTAtlas,PMID32663312
HousekeepingGenes,LUC7L3,,HRTAtlas,PMID32663312
HousekeepingGenes,TFG,,HRTAtlas,PMID32663312
HousekeepingGenes,MRPS2,,HRTAtlas,PMID32663312
HousekeepingGenes,COPA,,HRTAtlas,PMID32663312
HousekeepingGenes,DYNLL1,,HRTAtlas,PMID32663312
