gsName,gsGene,gsRange,gsSource,gsCitation
The Cancer-Testis Antigens,TSGA10,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,"HIWI, MIWI, PIWI",,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PIWIL2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ARMC3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,AKAP3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,Cxorf61,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PBK,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,C21orf99,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,OIP5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CEP290,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CABYR,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPAG9,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MPHOSPH1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,ROPN1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PLAC1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CALR3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PRM1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PRM2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CAGE1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TTK,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LY6K,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,IMP-3,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,AKAP4,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,DPPA2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,KIAA0100,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,DCAF12,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SEMG1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTED,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEE,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEA,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEG,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEB,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEC,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,POTEH,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GOLGAGL2 FA,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CDCA1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PEPP2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,OTOA,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CCDC62,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GPATCH2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CEP55,,http://www.cta.lncc.br/,
